,subsizes,<S>,<S^2>,<S>_typ
0,1,0.198515243345873,-6.938893903907228e-18,0.0
1,2,0.32508297339144865,1.3877787807814457e-17,0.0
2,3,0.42270908780599115,-5.551115123125783e-17,0.0
3,4,0.5004024235381882,0.0,0.0
4,5,0.5623351446188087,-1.6653345369377348e-16,0.0
5,6,0.6108643020548936,5.551115123125783e-17,0.0
6,7,0.6474466390346326,5.551115123125783e-17,0.0
7,8,0.6730116670092565,0.0,0.0
8,9,0.6881388137135885,1.6653345369377348e-16,0.0
9,10,0.6931471805599455,-5.551115123125783e-17,0.0
