,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.5004024235381882,-1.1102230246251565e-16,0.0,0.5004024235381881,0.5004024235381882,0.0,-1.1102230246251565e-16
1,2,0.9497385006292033,0.00216089516076301,0.0,0.9587734646707043,0.9499716861872658,0.0008486993274177124,0.0021311709846713045
2,3,1.3359228714320481,0.010159143503244206,0.0,1.3591736373735062,1.3365085531514629,0.0035722640880007095,0.010012898657553837
3,4,1.6554069184675613,0.023535579023956643,0.0,1.6951657478714643,1.6563943588223986,0.007437374880157499,0.02318413950224496
4,5,1.9124801809611272,0.03917762213878895,0.0,1.9783009919744823,1.9140991235858387,0.013243193006949205,0.038653640398893074
5,6,2.1154410373309154,0.055663727597672796,0.0,2.2100647293568234,2.117757198619771,0.020591280411697888,0.05502736299573385
6,7,2.2693240650425697,0.07138736772413257,0.0,2.392661270697922,2.272334663470961,0.0291313336657284,0.07072379829751707
7,8,2.377289335153143,0.08475593161991579,0.0,2.526210811454441,2.380919064807615,0.03775401288726865,0.08414121338486868
8,9,2.4412214692320258,0.09389994963342652,0.0,2.6073740357412754,2.4452686267578336,0.04424086925999404,0.09334836810293368
9,10,2.462362568318775,0.09720138701628844,0.0,2.6346015437454575,2.466557662847394,0.04690290457389601,0.09668287506776174
