,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all
0,1,0.5004024235381882,-5.551115123125783e-17,0.0,0.0,0.5004024235381882
1,2,0.9492520388661847,0.0021782732995001552,0.0,0.0,0.9492520388661847
2,3,1.3340836738968322,0.010237842788572982,0.0,0.0,1.3340836738968322
3,4,1.6516417187235468,0.023705418310875803,0.0,0.0,1.6516417187235468
4,5,1.9066576630078063,0.039540984962008974,0.0,0.0,1.9066576630078063
5,6,2.107597694546492,0.05625297639631466,0.0,0.0,2.107597694546492
6,7,2.2596937846252203,0.07219116228725397,0.0,0.0,2.2596937846252203
7,8,2.366267382996757,0.0857153085268747,0.0,0.0,2.366267382996757
8,9,2.4293196273028315,0.09494505865953506,0.0,0.0,2.4293196273028315
9,10,2.4501724791431627,0.09828318005852754,0.0,0.0,2.4501724791431627
