,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.6474466390346325,2.7755575615628914e-16,0.0,0.6474466390346325,0.6474466390346326,1.1102230246251565e-16,1.6653345369377348e-16
1,2,1.2511120925727943,0.0017609355257262038,0.0,1.2561497035772742,1.2523414671342787,0.001422629809508802,0.0016831828850507602
2,3,1.8001677979361916,0.00913007179333869,0.0,1.8152478746464136,1.8038482227183659,0.007402545552400941,0.008750882264221715
3,4,2.2843882153519823,0.025567106966507325,0.0,2.3159789791087166,2.2920982183889724,0.02018650560026014,0.02443877740697431
4,5,2.6996824469303426,0.05276281376456016,0.0,2.7541748021554215,2.7129819448315806,0.04073700905901667,0.05037688179388855
5,6,3.041631632572441,0.0887341118913163,0.0,3.12330678149899,3.061565269251941,0.06711608647881384,0.08469085167998713
6,7,3.3083805599030702,0.1288134481295149,0.0,3.4181153672570708,3.335161948755722,0.09615329520761229,0.12306777521887646
7,8,3.4984236998355693,0.16578348950770838,0.0,3.6327960075647665,3.5312166110810885,0.12309338737146724,0.15870166521179385
8,9,3.6122443614592377,0.19255676599798122,0.0,3.7631694467143135,3.6490742307813,0.1424655414849294,0.1845420782157099
9,10,3.6499822646023476,0.20244212468225875,0.0,3.806851333886013,3.6882604612488716,0.14965210143287067,0.19410753587225926
