,subsizes,<S>,<S^2>,<S>_typ
0,1,0.19851524334587298,6.938893903907228e-18,0.0
1,2,0.32508297339144865,1.3877787807814457e-17,0.0
2,3,0.42270908780599115,5.551115123125783e-17,0.0
3,4,0.5004024235381881,1.1102230246251565e-16,0.0
4,5,0.5623351446188087,-1.1102230246251565e-16,0.0
5,6,0.6108643020548937,0.0,0.0
6,7,0.6474466390346326,5.551115123125783e-17,0.0
7,8,0.6730116670092565,5.551115123125783e-17,0.0
8,9,0.6881388137135886,0.0,0.0
9,10,0.6931471805599454,5.551115123125783e-17,0.0
