,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.6931471805599454,0.0,0.0,0.6931471805599454,0.6931471805599454,-1.1102230246251565e-16,0.0
1,2,1.3544837059272468,0.0014122957230402466,0.0,1.3596573639709726,1.3552688628342402,0.001010749954863721,0.0013546978558403033
2,3,1.9728369713488656,0.007130636746539132,0.0,1.9886516839551251,1.9752394712036312,0.004930851292932026,0.006827929698164592
3,4,2.5367756819503904,0.02011937619572457,0.0,2.567002580746324,2.541366152076067,0.013253409906214486,0.019190765736652793
4,5,3.040126104774124,0.04292622139417546,0.0,3.0900511468575504,3.047709155576141,0.027125650940618584,0.04083811521948277
5,6,3.4727011385747835,0.07567760336598006,0.0,3.54767129594295,3.4840887595111454,0.04635241107114396,0.07192840827007707
6,7,3.8267229846048463,0.11666493943288359,0.0,3.93037741881643,3.8424687598442677,0.07048012201512677,0.11100089066222552
7,8,4.09054628290233,0.1588331460641541,0.0,4.222415773032461,4.110577470567952,0.0959253464043961,0.15146773143682069
8,9,4.2549850766434405,0.19263809102119467,0.0,4.407813839910813,4.278199093366818,0.11683548973528346,0.18406657657125436
9,10,4.310405167771996,0.20539457238827197,0.0,4.471465652955737,4.334868914156202,0.12493100764855924,0.1964407936528687
