,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all
0,1,0.42270908780599115,0.0,0.0,0.0,0.42270908780599115
1,2,0.790471990384226,0.002321805555586587,0.0,0.0,0.790471990384226
2,3,1.0922284989230349,0.00923837615265466,0.0,0.0,1.0922284989230349
3,4,1.3321466683615628,0.01781678634393291,0.0,0.0,1.3321466683615628
4,5,1.5243486835818585,0.02763758157523899,0.0,0.0,1.5243486835818585
5,6,1.6757566589976833,0.03790378109901793,0.0,0.0,1.6757566589976833
6,7,1.7902031841694472,0.04738569003361803,0.0,0.0,1.7902031841694472
7,8,1.8703354022040617,0.05540399582108346,0.0,0.0,1.8703354022040617
8,9,1.9177356890966697,0.060908326146833947,0.0,0.0,1.9177356890966697
9,10,1.9334107593359433,0.06296969367916017,0.0,0.0,1.9334107593359433
