,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all
0,1,0.5004024235381883,-1.6653345369377348e-16,0.0,,0.5004024235381883
1,2,0.974240397624291,0.0006945242610822966,0.0,,0.9751475041086349
2,3,1.3825486807046479,0.005332728799147812,0.0,,1.384418507845083
3,4,1.717486625440853,0.015311448532006722,0.0,,1.7200404515758643
4,5,1.9796065909783598,0.02655092958365657,0.0,,1.9827498853375878
5,6,2.1851005056376214,0.038851473983136486,0.0,,2.1887451148872197
6,7,2.340225106345247,0.05072614230021966,0.0,,2.3442884078584356
7,8,2.448809091364999,0.060711373877888164,0.0,,2.4532328306307063
8,9,2.5130296627002218,0.06741576492538837,0.0,,2.517704403827263
9,10,2.534209078488501,0.06984038229122991,0.0,,2.538993431885331
