,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all
0,1,0.6730116670092569,-4.440892098500626e-16,0.0,0.0,0.6730116670092569
1,2,1.3310647886867528,0.0004248530342043644,0.0,0.0,1.331018653170905
2,3,1.9321008584165444,0.004573078446992174,0.0,0.0,1.9321115396443758
3,4,2.4657145818301345,0.01726636898317846,0.0,0.0,2.465797613485314
4,5,2.9282826940885998,0.04180460066482361,0.0,0.0,2.9283286248450064
5,6,3.31008960512643,0.07529064238298133,0.0,0.0,3.310052980417028
6,7,3.6070136622821054,0.11287317022415522,0.0,0.0,3.607002571389323
7,8,3.818588105470385,0.14765712454925506,0.0,0.0,3.818736999542337
8,9,3.944528279783763,0.17245463769261882,0.0,0.0,3.944799276158349
9,10,3.986380528688186,0.18126932592666734,0.0,0.0,3.9866979274757903
