,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all
0,1,0.6108643020548935,2.7755575615628914e-16,0.0,0.0,0.6108643020548935
1,2,1.2025476399720911,0.000565263220630996,0.0,0.0,1.2025769819754921
2,3,1.7334709386564258,0.00498954422027964,0.0,0.0,1.7334949113603138
3,4,2.1958989462788656,0.018409577851347336,0.0,0.0,2.1962052200692246
4,5,2.5813001913501346,0.041357963236869466,0.0,0.0,2.58195632257132
5,6,2.8862811071321697,0.06850975870842113,0.0,0.0,2.887296062688769
6,7,3.1163467648792933,0.09626054815822194,0.0,0.0,3.1176966446970478
7,8,3.2768813938032766,0.1203156062722659,0.0,0.0,3.278498601295105
8,9,3.3713987989344587,0.136704573423291,0.0,0.0,3.373207695343892
9,10,3.402732385608487,0.14275674500458102,0.0,0.0,3.4046258137928898
