,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all
0,1,0.6474466390346325,2.7755575615628914e-16,0.0,0.0,0.6474466390346325
1,2,1.2769886696354378,0.0004985151911580665,0.0,0.0,1.2770742093711538
2,3,1.8491600114870268,0.004596103511413485,0.0,0.0,1.8491593269901407
3,4,2.3535363007689183,0.016995609013369162,0.0,0.0,2.353362958954099
4,5,2.783829049381292,0.04087094447586814,0.0,0.0,2.783664678834104
5,6,3.1345835806899007,0.07262486597423568,0.0,0.0,3.1343802667942815
6,7,3.4047350199628523,0.10788592998368784,0.0,0.0,3.404442353482545
7,8,3.5955316584722734,0.14025787972212278,0.0,0.0,3.5951852393536092
8,9,3.7084647887953412,0.16290064273819205,0.0,0.0,3.7080771223795987
9,10,3.74605907443914,0.17106043145388483,0.0,0.0,3.7456732378440547
