,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all
0,1,0.32508297339144854,0.0,0.0,0.017572052615753963,0.33386899969932554
1,2,0.5879480063910768,0.002136691855295192,0.0,0.034542262683793346,0.6063333199717621
2,3,0.7823973864269892,0.004635979194588358,0.0,0.050414642127481035,0.8124482788372651
3,4,0.9364463085948687,0.007391988656398341,0.0,0.06494260291597376,0.9775800011785165
4,5,1.0590850017655606,0.010197312587757246,0.0,0.07742127416928823,1.1098624964073769
5,6,1.1551713177689835,0.012883766571578192,0.0,0.08832443365795856,1.2145149597804301
6,7,1.2276643817626007,0.015331162826092815,0.0,0.0968883250779072,1.2938645574053316
7,8,1.2784362051853282,0.01739363461547172,0.0,0.10360055274746832,1.3500864579471439
8,9,1.3086552681577184,0.018880376670779242,0.0,0.10734794466476451,1.3833018778648023
9,10,1.3187266376845792,0.019477902887725662,0.0,0.10882874256253007,1.3944952844560268
