,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all
0,1,0.5623351446188085,1.1102230246251565e-16,0.0,0.0,0.5623351446188085
1,2,1.1019628236878012,0.000673963741683492,0.0,0.0,1.1019059134344338
2,3,1.578638500549894,0.005583992932844506,0.0,0.0,1.578399216839713
3,4,1.9828611182307418,0.018627180609433136,0.0,0.0,1.9824442207002928
4,5,2.3096620141776323,0.0375201177164195,0.0,0.0,2.309018966368264
5,6,2.562919279687035,0.05754878458707502,0.0,0.0,2.5620066240617754
6,7,2.7539199520526356,0.0775366315563284,0.0,0.0,2.752808552440006
7,8,2.886514301698998,0.09392673446249233,0.0,0.0,2.8851895310954965
8,9,2.9648927546352564,0.10507673892334601,0.0,0.0,2.9634289453427822
9,10,2.9907146800097184,0.10914570836832205,0.0,0.0,2.989191573869268
