,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all
0,1,0.6881388137135883,5.551115123125783e-16,0.0,0.6881388137135886,0.6881388137135889
1,2,1.3590871546692314,0.00031201555180060403,0.0,1.3620909045295673,1.360444069853883
2,3,1.9696852011664412,0.00387632993888376,0.0,1.9865592024266712,1.9774362016979237
3,4,2.5073020764987968,0.016175159112099102,0.0,2.555023505698312,2.5294898742522296
4,5,2.9684938331715993,0.04163620657411293,0.0,3.0567144652146516,3.009692793455061
5,6,3.348374425721229,0.07895470944266947,0.0,3.478549963713657,3.4093072389001398
6,7,3.6436487098661856,0.12352054193119777,0.0,3.8126253466855804,3.7229410661588234
7,8,3.8560097025595996,0.16764162989227138,0.0,4.054278639357674,3.9491071228181145
8,9,3.9837661314679407,0.2006976126625446,0.0,4.201669786480057,4.086100494189254
9,10,4.026050792645901,0.21295793543638197,0.0,4.251539598652028,4.131967010889165
