,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all
0,1,0.6730116670092564,2.220446049250313e-16,0.0,0.6730116670092565,0.6730116670092569
1,2,1.3305197025041278,0.000265421393227383,0.0,1.3297596146028592,1.3303536033806385
2,3,1.9305372508433476,0.0037325798477119143,0.0,1.9307609248010185,1.9307441895231836
3,4,2.461984197799227,0.014976516457286593,0.0,2.470065040514762,2.464721292868189
4,5,2.9201806557530725,0.03775842427391751,0.0,2.9401019827528785,2.9268112808090363
5,6,3.2966565866319093,0.06955472473110902,0.0,3.3337993681319347,3.309107207841534
6,7,3.588361677042818,0.10605596797534922,0.0,3.6450792618098125,3.607259649783509
7,8,3.7961393200172093,0.1405845993853152,0.0,3.8697569252383013,3.820518914172966
8,9,3.9196945985111373,0.16561825632481408,0.0,4.004167567849073,3.9476088849911934
9,10,3.961140791872193,0.1750409429862625,0.0,4.048433491847465,3.989988022081095
