,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all
0,1,0.6730116670092569,-4.996003610813204e-16,0.0,0.0,0.6730116670092569
1,2,1.3310647886867528,0.0004248530342043644,0.0,0.0,1.331018653170905
2,3,1.9321008584165447,0.0045730784469912855,0.0,0.0,1.9321115396443758
3,4,2.465714581830135,0.017266368983176683,0.0,0.0,2.465797613485314
4,5,2.9282826940885998,0.04180460066482361,0.0,0.0,2.9283286248450064
5,6,3.3100896051264304,0.075290642382976,0.0,0.0,3.3100529804170282
6,7,3.607013662282106,0.11287317022415344,0.0,0.0,3.6070025713893226
7,8,3.818588105470385,0.14765712454925684,0.0,0.0,3.8187369995423373
8,9,3.9445282797837637,0.17245463769261526,0.0,0.0,3.9447992761583492
9,10,3.9863805286881866,0.1812693259266709,0.0,0.0,3.9866979274757903
