,subsizes,<S>,<S^2>,<S>_typ
0,1,0.5623351446188086,-1.6653345369377348e-16,0.0
1,2,1.0622500375676462,0.003219149432307278,0.0
2,3,1.4825199657545127,0.015310050668383646,0.0
3,4,1.8149631305567844,0.035656517093981765,0.0
4,5,2.062616189451865,0.05940174284229638,0.0
5,6,2.2341418293322235,0.08193490162007855,0.0
6,7,2.3349262866634946,0.09850785484932345,0.0
7,8,2.3681030763534587,0.10468749105227637,0.0
