,subsizes,<S>,<S^2>,<S>_typ
0,1,0.6615632381579821,5.551115123125783e-17,0.0
1,2,1.267316260088995,0.0029727276560682636,0.0
2,3,1.8006755648916106,0.015175016443520484,0.0
3,4,2.2464354111830698,0.04069230216695008,0.0
4,5,2.5979227299756333,0.0786042482531144,0.0
5,6,2.8484449051643876,0.12004084870073761,0.0
6,7,2.9978693400220022,0.15327684062428837,0.0
7,8,3.047207063970141,0.16580344063009989,0.0
