,subsizes,<S>,<S^2>,<S>_typ
0,1,0.6853142072764583,5.551115123125783e-17,0.0
1,2,1.3194177542347973,0.0028718514925452077,0.0
2,3,1.8862453367735852,0.01489314872687375,0.0
3,4,2.369346357488323,0.041330435768228924,0.0
4,5,2.760106564510743,0.08341048391057537,0.0
5,6,3.0468197016688716,0.13290479070162498,0.0
6,7,3.2227307990999154,0.17556410308140258,0.0
7,8,3.2812742590409854,0.1924445420904668,0.0
