,subsizes,<S>,<S^2>,<S>_typ
0,1,0.661563238157982,2.220446049250313e-16,0.0
1,2,1.2673162600889951,0.0029727276560675975,0.0
2,3,1.8006755648916106,0.015175016443520484,0.0
3,4,2.2464354111830698,0.04069230216695008,0.0
4,5,2.597922729975634,0.07860424825311263,0.0
5,6,2.848444905164388,0.12004084870073584,0.0
6,7,2.9978693400220022,0.1532768406242866,0.0
7,8,3.047207063970141,0.1658034406300981,0.0
