,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.6365141682948129,4.165825064535468e-31,0.0,0.0,0.6365141682948129,0.0,4.165484201029835e-31
1,2,1.2571277429107444,0.00034174226006373934,0.0,0.0,1.2571267640652053,0.0,0.000341767354789295
2,3,1.8307460306191126,0.003003484849940725,0.0,0.0,1.8307464572817391,0.0,0.0030032915499051357
3,4,2.3491691776385553,0.011058886849700758,0.0,0.0,2.349171850870952,0.0,0.011058387599874412
4,5,2.8076756845834505,0.026394471632906966,0.0,0.0,2.807680916208254,0.0,0.026393943159707892
5,6,3.202261708770212,0.048269353085560344,0.0,0.0,3.202269495616545,0.0,0.04826962282184935
6,7,3.531192887303455,0.07365331372627036,0.0,0.0,3.5312020728893088,0.0,0.07365517666455672
7,8,3.7955069312677403,0.09990244047917951,0.0,0.0,3.7955175346915158,0.0,0.09990637698463581
8,9,3.9976837538479826,0.12451285070673553,0.0,0.0,3.99769583146118,0.0,0.12451889104044185
9,10,4.139892800600445,0.14484064905059318,0.0,0.0,4.139906339507223,0.0,0.14484785147063967
10,11,4.224254064416423,0.1585106254484495,0.0,0.0,4.224268499940233,0.0,0.15851826781557724
11,12,4.2521739401282606,0.16342981529800743,0.0,0.0,4.25218839654391,0.0,0.16343751339515772
