,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.6896709283570266,1.9005000792168415e-30,0.0,0.0,0.6896709283570266,0.0,1.9005993591341496e-30
1,2,1.3751487369959394,3.339777937373768e-05,0.0,0.0,1.3751487211524933,0.0,3.339987767397626e-05
2,3,2.044483291029354,0.0004311508031954543,0.0,0.0,2.044482857366485,0.0,0.0004311763798417835
3,4,2.6751931033030436,0.003132286804021165,0.0,0.0,2.6751904795571892,0.0,0.0031324133309269192
4,5,3.2742741292609385,0.010569589791514874,0.0,0.0,3.274269959705841,0.0,0.010569980035198368
5,6,3.819648712306986,0.025529871465342024,0.0,0.0,3.819643684962248,0.0,0.02553092689173161
6,7,4.30878393564914,0.05067279547492727,0.0,0.0,4.308778572209798,0.0,0.0506749975406577
7,8,4.7232096690309815,0.08583722893443377,0.0,0.0,4.723204096279938,0.0,0.08584107632887689
8,9,5.057577142027942,0.12817028923497137,0.0,0.0,5.057571332807391,0.0,0.1281756274045262
9,10,5.299540760533155,0.16921406400317904,0.0,0.0,5.299534442482776,0.0,0.16922034861771093
10,11,5.446723205747227,0.19988810673876387,0.0,0.0,5.446715709805002,0.0,0.19989443762965378
11,12,5.495225141500008,0.21115927517745706,0.0,0.0,5.4952171807884955,0.0,0.2111653513699596
