,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.17165184365757732,4.5789593651339985e-31,0.0,0.0,0.17165184365757735,0.0,4.579123913878809e-31
1,2,0.3422734430782774,7.847265946409937e-06,0.0,0.0,0.3422735613672423,0.0,7.847316081292827e-06
2,3,0.5088498112220208,0.00010637601154345204,0.0,0.0,0.5088498432756601,0.0,0.00010638595731480773
3,4,0.6658373621027709,0.0007709597985676979,0.0,0.0,0.6658367600095964,0.0,0.0007710220091148068
4,5,0.8149916222414776,0.0025889059076566025,0.0,0.0,0.8149909963947425,0.0,0.002589142709196381
5,6,0.9509116638139086,0.006258049097111166,0.0,0.0,0.9509119472122703,0.0,0.006258647682034454
6,7,1.0729362072789266,0.012498506556449218,0.0,0.0,1.0729380913132633,0.0,0.012499542812064042
7,8,1.176337801715008,0.02131357197484162,0.0,0.0,1.1763410712342082,0.0,0.02131512613644365
8,9,1.2596245523853413,0.03195786298899052,0.0,0.0,1.259629420658147,0.0,0.03195984764207834
9,10,1.3197762597974327,0.042230983571867234,0.0,0.0,1.319782454332323,0.0,0.04223326071815799
10,11,1.356310795079051,0.049891101245359476,0.0,0.0,1.3563178802088165,0.0,0.04989353021400803
11,12,1.3683440963535114,0.05270125605963115,0.0,0.0,1.3683515070425218,0.0,0.05270369956723181
