,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all
0,1,0.6931471805599453,-1.6653345369377348e-16,0.0,0.0,0.6931471805599453
1,2,1.3825764807667684,2.9729660810495773e-05,0.0,0.0,1.3825626551619197
2,3,2.0363650436263634,0.0013070986086773928,0.0,0.0,2.0362444037843748
3,4,2.646455225462831,0.0063764055052750734,0.0,0.0,2.6462779980314326
4,5,3.2060636157731923,0.01777035172290553,0.0,0.0,3.205843238525941
5,6,3.7082821444370455,0.03700554463956607,0.0,0.0,3.7080234474125175
6,7,4.148059963611845,0.06421965053410617,0.0,0.0,4.147759392459701
7,8,4.518379751795595,0.09702977571044258,0.0,0.0,4.517960531510697
8,9,4.814744038330146,0.13283974046689906,0.0,0.0,4.814173972502419
9,10,5.030747704111658,0.16594272196904214,0.0,0.0,5.0300699957532276
10,11,5.162185268227437,0.1899288277172353,0.0,0.0,5.161419718217182
11,12,5.206230251645891,0.1986460919905717,0.0,0.0,5.205441387482296
