,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all
0,1,0.2868359830561608,-4.163336342344337e-17,0.0,0.012748265913607133,0.2932101160129644
1,2,0.5216224939193125,0.0014976637921005898,0.0,0.0251593661759835,0.5351649370372983
2,3,0.7007080010922642,0.0033014643148498446,0.0,0.03692587167006352,0.7229973252229971
3,4,0.8470860720454628,0.005323733732644165,0.0,0.047901452515955345,0.8778398634121477
4,5,0.9683241040253024,0.007434361818995927,0.0,0.05769609639786693,1.0067416488804801
5,6,1.0685889123213699,0.009527820856346292,0.0,0.06656775126839173,1.1140617843457201
6,7,1.1504825506953817,0.01152471893661322,0.0,0.07411400557140053,1.202034295842122
7,8,1.215730886714372,0.013370516698861357,0.0,0.0806760974495947,1.2726321438963255
8,9,1.265509736228704,0.01500234427203817,0.0,0.08576996938315601,1.326553873823424
9,10,1.300622399183549,0.01633943955503936,0.0,0.08974597052109094,1.36493063086704
10,11,1.3215969804724947,0.017275772627121544,0.0,0.09200528667800927,1.38779670879516
11,12,1.3285960704333117,0.017640218354002313,0.0,0.0929111248882491,1.3955508148428728
