,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all
0,1,0.5623351446188084,1.1102230246251565e-16,0.0,0.0,0.5623351446188084
1,2,1.1079143183179272,0.0003919907784146748,0.0,0.0,1.1079505091445039
2,3,1.6024779797147328,0.003407028471144713,0.0,0.0,1.6024425482698395
3,4,2.0381598640141965,0.01225437366120019,0.0,0.0,2.0380606354770863
4,5,2.413340345223033,0.027878969606244475,0.0,0.0,2.4131622548237317
5,6,2.726302018407866,0.04725943964919299,0.0,0.0,2.726128540709906
6,7,2.980921175835124,0.06819974686839458,0.0,0.0,2.980764759724297
7,8,3.184009326635401,0.08897725778296994,0.0,0.0,3.183842333013555
8,9,3.3384449057630876,0.10774332488712624,0.0,0.0,3.3383046490367203
9,10,3.446896318462508,0.12295834301213304,0.0,0.0,3.44677276810507
10,11,3.5108023727168374,0.13299107489267747,0.0,0.0,3.510678019954824
11,12,3.532140736113007,0.1366020311346361,0.0,0.0,3.5320151443474614
