,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all
0,1,0.5623351446188083,1.6653345369377348e-16,0.0,0.0,0.5623351446188083
1,2,1.1079143183179272,0.0003919907784148968,0.0,0.0,1.1079505091445039
2,3,1.6024779797147328,0.003407028471144269,0.0,0.0,1.60244254826984
3,4,2.0381598640141965,0.01225437366120019,0.0,0.0,2.0380606354770863
4,5,2.413340345223033,0.02787896960624625,0.0,0.0,2.4131622548237317
5,6,2.726302018407866,0.04725943964919299,0.0,0.0,2.7261285407099054
6,7,2.9809211758351237,0.06819974686839991,0.0,0.0,2.980764759724297
7,8,3.184009326635401,0.08897725778297172,0.0,0.0,3.183842333013555
8,9,3.338444905763088,0.10774332488712624,0.0,0.0,3.3383046490367208
9,10,3.4468963184625085,0.12295834301213482,0.0,0.0,3.446772768105071
10,11,3.5108023727168374,0.13299107489268103,0.0,0.0,3.5106780199548235
11,12,3.5321407361130075,0.13660203113463432,0.0,0.0,3.532015144347462
