,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.6474466390346325,8.242415609898832e-32,0.0,0.0,0.6474466390346325,0.0,8.249177970794875e-32
1,2,1.2765313834851337,0.0004542539978142715,0.0,0.0,1.2765341595521011,0.0,0.00045446973339935507
2,3,1.84921147399725,0.0040775144126569286,0.0,0.0,1.8492156037426397,0.0,0.004080380134096188
3,4,2.3540118542919246,0.01502097669140592,0.0,0.0,2.3540155350370653,0.0,0.015030835485028678
4,5,2.7849659670628935,0.03470248073352045,0.0,0.0,2.7849904461470802,0.0,0.03472579233012472
5,6,3.1348769700193637,0.05956859923711838,0.0,0.0,3.134925726600131,0.0,0.05960831457461155
6,7,3.403747444526503,0.08563713907701379,0.0,0.0,3.4038230856786935,0.0,0.08569771147923473
7,8,3.593063326065106,0.10896657428323892,0.0,0.0,3.593164458547091,0.0,0.10904748172995578
8,9,3.7052901050467573,0.1255165006266525,0.0,0.0,3.705409991248828,0.0,0.12561271165165422
9,10,3.7423504160366847,0.13169851103630753,0.0,0.0,3.7424758816157544,0.0,0.1317994927267088
