,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.6730116670092567,7.975752691844879e-32,0.0,0.6730116670092567,0.6730116670092567,9.549505244963804e-32,8.51418642868618e-32
1,2,1.3290370812071048,0.00028773853302812804,0.0,1.3298408919949014,1.3292850266298677,0.0003869238285144585,0.0003231026244912519
2,3,1.9285462371100224,0.003213480113865754,0.0,1.934218867784161,1.9304353610965304,0.003398392983582249,0.003283409550140446
3,4,2.4595304059007193,0.012969034817504851,0.0,2.4768712436291986,2.465259131938059,0.012467273404357031,0.01288366691913328
4,5,2.916051875574172,0.03209346792012209,0.0,2.950371233720128,2.9273027867260324,0.029555708888629358,0.03149877679214847
5,6,3.2910248523692944,0.05868069731508951,0.0,3.344244718268103,3.3083760711062484,0.05214158688999515,0.05716477518282144
6,7,3.5816969954495255,0.08839058128615235,0.0,3.654013085426454,3.6051882718566697,0.07709976054085058,0.08590952848769909
7,8,3.787580306588637,0.11625430369500085,0.0,3.8763912867239214,3.816365292830486,0.10076291160686252,0.11304932423168154
8,9,3.909903303115092,0.13644471205726166,0.0,4.010173391623951,3.942360590469105,0.1180078175148726,0.13283227231444114
9,10,3.9505687963334366,0.14424849495906023,0.0,4.054519395267849,3.9842063602441113,0.12427908360309951,0.14033636497378082
