,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all
0,1,0.3250829733914484,4.163336342344337e-17,0.0,0.017572052615753963,0.33386899969932543
1,2,0.6398141726290645,0.0001353638350570785,0.0,0.034542262683793346,0.6544835895413992
2,3,0.8306464832846749,0.00044476231942325306,0.0,0.050414642127481035,0.8636291767102866
3,4,0.9870055916209695,0.0010053217066728903,0.0,0.06494260291597376,1.0244539324327446
4,5,1.111707128813117,0.0016187327708843124,0.0,0.07742127416928823,1.164281720076544
5,6,1.2083389969165979,0.002223966123549248,0.0,0.08832443365795856,1.2659503425486942
6,7,1.2802987640472894,0.0027338752607035666,0.0,0.0968883250779072,1.3465773527532412
7,8,1.3320986150748313,0.0031466956891810227,0.0,0.10360055274746832,1.4031903505534622
8,9,1.361820179161223,0.003396012805642057,0.0,0.10734794466476451,1.436040759277461
9,10,1.3715037809004604,0.0034818970545194006,0.0,0.10882874256253007,1.4468601601184399
