,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.6474466390346325,8.339608545720439e-32,0.0,0.0,0.6474466390346325,0.0,8.345603878820781e-32
1,2,1.2765313834851337,0.0004542539978142713,0.0,0.0,1.2765341595521011,0.0,0.00045446973339935496
2,3,1.8492114739972505,0.004077514412657034,0.0,0.0,1.8492156037426395,0.0,0.004080380134096294
3,4,2.354011854291926,0.015020976691406477,0.0,0.0,2.3540155350370666,0.0,0.015030835485029242
4,5,2.784965967062892,0.03470248073352012,0.0,0.0,2.7849904461470785,0.0,0.0347257923301244
5,6,3.1348769700193624,0.059568599237118124,0.0,0.0,3.13492572660013,0.0,0.05960831457461129
6,7,3.403747444526503,0.08563713907701355,0.0,0.0,3.4038230856786935,0.0,0.08569771147923447
7,8,3.5930633260651073,0.10896657428323912,0.0,0.0,3.5931644585470925,0.0,0.10904748172995597
8,9,3.7052901050467573,0.12551650062665132,0.0,0.0,3.705409991248827,0.0,0.125612711651653
9,10,3.7423504160366856,0.13169851103630617,0.0,0.0,3.742475881615754,0.0,0.13179949272670746
