,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.6474466390346326,6.344827827029081e-32,0.0,0.6474466390346325,0.6474466390346325,7.825873304115704e-32,6.894823103291431e-32
1,2,1.278655503604144,0.0002404660260411723,0.0,1.2783915994439066,1.2785892374994525,0.0004333645160165895,0.0002858491721380028
2,3,1.8542292237879152,0.0031296988908101355,0.0,1.8618928454746109,1.8561300770873648,0.003396098644931085,0.003212786814917078
3,4,2.363130111255201,0.012676923410296744,0.0,2.3862338581500673,2.368832885677979,0.012421641380527213,0.012719263745918257
4,5,2.7992196932556848,0.03079419923341139,0.0,2.8456118462043563,2.8107329636559677,0.029371299329271582,0.030784186235408108
5,6,3.155749196077367,0.054820655212848964,0.0,3.228594879183007,3.1739087520410503,0.05026699828065629,0.054642677519539905
6,7,3.431287977199788,0.08064419802523068,0.0,3.531032173421525,3.456227446252503,0.07237024264221172,0.08054356199408319
7,8,3.626108304379501,0.10415854814954083,0.0,3.7496485686991186,3.6570603514888,0.09252492263063519,0.1044308660608418
8,9,3.742233909116707,0.12105765696918022,0.0,3.881395720919975,3.7771329355015246,0.10654616298155309,0.12163439283715545
9,10,3.7806696484755227,0.12725645154883955,0.0,3.9253342948161576,3.816951052242386,0.11172760368383597,0.12800248205844308
