,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.6931471805599454,5.984376965658765e-32,0.0,0.6931471805599454,0.6931471805599454,,6.19571138771372e-32
1,2,1.3806730655915842,5.853931040684097e-05,0.0,1.3834138554347757,1.3810911149680223,,5.244988180980343e-05
2,3,2.0243788367896407,0.0018952128701180218,0.0,2.0378375500910253,2.0264419987529747,,0.0017800996830310283
3,4,2.612443720954591,0.00896665049885879,0.0,2.641817290785763,2.616936627115596,,0.008483262565350431
4,5,3.137511246212459,0.02402719272760613,0.0,3.189613297305857,3.145466435451056,,0.022893761409698257
5,6,3.5880241363018635,0.046774409073332426,0.0,3.666754145350594,3.6000395132988388,,0.044775385752009345
6,7,3.955036368419147,0.07439936835140434,0.0,4.061668983810639,3.971300480002116,,0.0715178852296214
7,8,4.227591535818476,0.10268120219849004,0.0,4.359331885823605,4.2476770238603745,,0.09910704184086473
8,9,4.397025466016194,0.12491069886637814,0.0,4.545375748625782,4.419641308427461,,0.12077096005552626
9,10,4.453877911962997,0.13335715952535918,0.0,4.608495263955673,4.477446734003669,,0.12904259572286256
