,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.6881388137135886,7.938786679849014e-32,0.0,0.6881388137135886,0.6881388137135886,6.789919270697353e-32,7.283948098097508e-32
1,2,1.3591923028500978,0.00032588223683537786,0.0,1.3622418283805968,1.3607125693034778,0.00026206152924125066,0.0002946356601960608
2,3,1.9725458361139228,0.003499212251314921,0.0,1.9859824464128504,1.9792692249236186,0.0028393238887383294,0.0032119310633970228
3,4,2.5160684360489163,0.01404090165307296,0.0,2.5493054667401562,2.532675564575058,0.011162217463213636,0.012886885898188337
4,5,2.984148667685956,0.034956403909248736,0.0,3.045034964997415,3.0145483008916982,0.02775624034484376,0.032283991522816045
5,6,3.3699199630240377,0.06501367145042522,0.0,3.462366320469813,3.416076250085625,0.05127844959116779,0.06027890862554761
6,7,3.6705000219781923,0.09972215137540488,0.0,3.794870842889908,3.732605072774313,0.07863296940997351,0.09304894999505905
7,8,3.884677528245935,0.13325863588431058,0.0,4.03674456624224,3.9606160378162207,0.10522739614936916,0.12511678357543635
8,9,4.012673809662872,0.15796947351745055,0.0,4.184037443887417,4.098254921007559,0.12550597361261642,0.14925763525801958
9,10,4.054819190370541,0.16701653885266454,0.0,4.233595352570491,4.1441021827623,0.13332662431906783,0.15836379292424507
