,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.6881388137135886,7.659095519145527e-32,0.0,0.6881388137135886,0.6881388137135886,6.604110630211857e-32,7.057629305182341e-32
1,2,1.3592013016348097,0.00032479609102281984,0.0,1.3622140939010834,1.3607012047168945,0.0002606516602229155,0.0002948227569549878
2,3,1.9724234856330174,0.0034944231586003295,0.0,1.986052367300021,1.9792349442854604,0.0028211351954354866,0.0032094618685019516
3,4,2.515811037444088,0.014024047213351843,0.0,2.549480338463741,2.532617274551177,0.011091375422476712,0.012874719224162796
4,5,2.983888538808466,0.03493524246897913,0.0,3.045149473080218,3.014448812965974,0.027598056762290792,0.032250777533581645
5,6,3.3697880162304235,0.06502568432224486,0.0,3.4622710702508006,3.415923770589625,0.05105226740871819,0.06023463761663253
6,7,3.6705533369714956,0.09979118935281131,0.0,3.794519311527053,3.7323991008549604,0.07838034460404404,0.09300622586541527
7,8,3.884869006836403,0.1333600288230583,0.0,4.036201413841925,3.9603675744270177,0.10496489843832597,0.12506226859626163
8,9,4.0129492424637645,0.15806562555982914,0.0,4.183353887042934,4.097963620962697,0.12521508541074994,0.14917787055014253
9,10,4.055112708808111,0.16710712428068217,0.0,4.23288282827087,4.14380060611121,0.1330177593654319,0.1582728607517943
