,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.6730116670092567,7.736502456756606e-32,0.0,0.6730116670092567,0.6730116670092565,9.016279640021425e-32,8.173181448483672e-32
1,2,1.3290282516802208,0.00028848452521489153,0.0,1.3299854458008222,1.3293241698761138,0.00038256288919285013,0.0003218534222131037
2,3,1.9285367839741254,0.0032187858221785007,0.0,1.934714721197062,1.9305879654957452,0.0033630412500043117,0.0032736906108232133
3,4,2.459522314083742,0.012981854959688111,0.0,2.477855495786379,2.4655729268036044,0.01236422487453995,0.012861737160628644
4,5,2.916071596318781,0.03213815619385199,0.0,2.951960551657478,2.9278308382404554,0.02934405700891164,0.031479764838665825
5,6,3.2910639873490894,0.05880315145489092,0.0,3.3465667764748988,3.309149826120222,0.05176776548641958,0.057186787182458426
6,7,3.5817969658812143,0.08863823807059518,0.0,3.6569740273042326,3.6062042496445237,0.07645000783802969,0.08599143781345024
7,8,3.787739697987012,0.11662210107361361,0.0,3.8798613911153743,3.8175820418153927,0.0998746971094082,0.11320911835572299
8,9,3.9100815054827724,0.13688332636867198,0.0,4.014020720004797,3.9437075456464745,0.116869258757322,0.1330382163542563
9,10,3.950760399223392,0.14470917356865892,0.0,4.058507669188101,3.9856052840555605,0.12306224492937598,0.1405603715214868
