,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.5623351446188085,7.003999128971305e-32,0.0,0.4779703647953211,0.5623351446188085,,7.390805083134125e-32
1,2,1.101451190009795,0.0006642163302952231,0.0,0.9419860628558581,1.1018398315432785,,0.000645751627690921
2,3,1.5780237954826466,0.0053019245393025995,0.0,1.358093402689194,1.5790449131467383,,0.005134688136241109
3,4,1.9823544398211197,0.017282270627418453,0.0,1.7136779838606335,1.9842549573813373,,0.01673677496385746
4,5,2.3101498874426833,0.033598407895771315,0.0,1.9987424924624675,2.312892095224368,,0.03255718542533553
5,6,2.564143167072534,0.049406152916641036,0.0,2.2279714392772334,2.5677837061082194,,0.04798950259170073
6,7,2.7556230379654547,0.06485722321072127,0.0,2.4029346504005327,2.759987160205251,,0.06314414648966542
7,8,2.8886845031017874,0.07752177876304295,0.0,2.5268332700515113,2.8936151147010953,,0.07561691809143214
8,9,2.967240262846011,0.08628840606867948,0.0,2.6003829472701203,2.972419881099846,,0.08423745401164671
9,10,2.9932922594767306,0.08952653153967179,0.0,2.624390214396718,2.998499023416691,,0.08741727099347299
