,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all
0,1,0.6608400774855128,0.0020915178474923413,0.0,,0.6608876573354574
1,2,1.2983319859120868,0.011100801665539839,0.0,,1.2990785271329404
2,3,1.8642377515948751,0.03276607865983383,0.0,,1.8669792691370402
3,4,2.3422761055124175,0.07342488096076849,0.0,,2.348982225245603
4,5,2.722888228364076,0.13211289317079355,0.0,,2.7341730408486264
5,6,2.9969443834672767,0.19610652619771507,0.0,,3.0128005713899633
6,7,3.163482547732008,0.24924004310829062,0.0,,3.1827982294803765
7,8,3.2185601724703226,0.2693261492279806,0.0,,3.2392610118657053
