,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all
0,1,0.660840077485513,0.0020915178474921192,0.0,9.515969988891772e-05,0.6608876573354574
1,2,1.3003081147427522,0.011340016412931808,0.0,0.0001857938080492156,1.3003984488395413
2,3,1.870507975196242,0.03389515378454355,0.0,0.00026862354905535295,1.8706937866962794
3,4,2.355078143656019,0.0763482689534305,0.0,0.00034201063729166206,2.355423823314163
4,5,2.742438302213317,0.1373726475806123,0.0,0.00040045722808097886,2.7429164529821928
5,6,3.0222353903244956,0.20334841801626524,0.0,0.0004477430660340739,3.0227734803453217
6,7,3.1927259981581826,0.2578654919810912,0.0,0.00047399709233038583,3.1932853250463538
7,8,3.249374189832941,0.2786246087467692,0.0,0.0004846934997746923,3.249953194116281
