,subsizes,<S>,<S^2>,<S>_typ
0,1,0.410116318288409,5.551115123125783e-17,0.0
1,2,0.7311512509847057,0.0044490141838687824,0.0
2,3,0.9491301750986022,0.009435532584870732,0.0
3,4,1.104523931730711,0.014726667837943186,0.0
4,5,1.2094640733470052,0.019545713350285876,0.0
5,6,1.2699196933486496,0.023096741325794312,0.0
6,7,1.2894670588107133,0.024566621023432322,0.0
