,subsizes,<S>,<S^2>,<S>_typ
0,1,0.5195798391305155,5.551115123125783e-17,0.0
1,2,0.9630897343238537,0.004549786336534023,0.0
2,3,1.31073198130749,0.0184942762964726,0.0
3,4,1.5616944707876714,0.035724149954582174,0.0
4,5,1.7339959520102528,0.05340851475168629,0.0
5,6,1.834720615684069,0.0676845287922685,0.0
6,7,1.8677823517009078,0.07330844007132864,0.0
