,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.6474466390346325,7.62684015374489e-32,0.0,0.0,0.6474466390346326,0.0,7.629852262120396e-32
1,2,1.2729521209881471,0.00047997740535524506,0.0,0.0,1.2729539568691415,0.0,0.00047996367394886576
2,3,1.8418707189139598,0.004152568114858719,0.0,0.0,1.8418722721330163,0.0,0.0041534840544969415
3,4,2.3431538338984055,0.015034811080353714,0.0,0.0,2.3431582613482713,0.0,0.015038740119873458
4,5,2.7703415135539253,0.034189803504137646,0.0,0.0,2.770347012159787,0.0,0.03419881516737964
5,6,3.1185610666738843,0.059332669707716494,0.0,0.0,3.118565557733339,0.0,0.05934853939193176
6,7,3.3867542641268638,0.08610909985635533,0.0,0.0,3.386753686895112,0.0,0.08613157598383184
7,8,3.575544369599851,0.11004051880486998,0.0,0.0,3.5755374280386967,0.0,0.1100688824092214
8,9,3.687564182371192,0.1270910186850097,0.0,0.0,3.6875536589583198,0.0,0.12712310160655457
9,10,3.7245694787487236,0.13348136297366858,0.0,0.0,3.724557876956389,0.0,0.13351484696107482
