,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.6108643020548936,5.848137470768389e-32,0.0,0.0,0.6108643020548936,0.0,5.848229389746361e-32
1,2,1.1977802706897254,0.0005366015728292944,0.0,0.0,1.1977882497024739,0.0,0.0005366200746955748
2,3,1.7252591252821134,0.004550282566589219,0.0,0.0,1.7252651485817818,0.0,0.004550855469730024
3,4,2.182360272356342,0.01564010288006804,0.0,0.0,2.182373092652356,0.0,0.015645310945150655
4,5,2.5638247285932048,0.033619728293193735,0.0,0.0,2.5638472248373794,0.0,0.03363335191693803
5,6,2.8675744058876314,0.0549168955797096,0.0,0.0,2.867612312590547,0.0,0.05494203166021873
6,7,3.097061939347613,0.07575919166478744,0.0,0.0,3.0971138036132935,0.0,0.07580073427049164
7,8,3.2571448909388794,0.09362244893928619,0.0,0.0,3.257210041768757,0.0,0.09368106145292257
8,9,3.3515817918610917,0.1060093080453113,0.0,0.0,3.351659271422206,0.0,0.10608052455236874
9,10,3.3827002755397952,0.11056276760374986,0.0,0.0,3.3827826997721466,0.0,0.11063891507973864
