,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.5623351446188086,6.03885024415194e-32,0.0,0.5489151237526477,0.5623351446188086,,6.527631726303308e-32
1,2,1.0992204365771698,0.0005885023874969635,0.0,1.0767133235542263,1.0994499425958142,,0.0005854125862751845
2,3,1.573859053315171,0.0049023836741013726,0.0,1.5490344100240219,1.5745254419178136,,0.004832740232741738
3,4,1.9758573619982465,0.015765171967250163,0.0,1.954107103714732,1.9771607770906734,,0.015478878731679014
4,5,2.3028081438267685,0.031113093600350434,0.0,2.2908893150797947,2.304984369422819,,0.030601575477903632
5,6,2.5574229243062,0.046726448072307164,0.0,2.5618304505567506,2.560653095096015,,0.04617508508205167
6,7,2.7487713443780692,0.061448519703334016,0.0,2.7700669359795116,2.752957097785911,,0.060958342691229385
7,8,2.8820633381148144,0.07391426016156358,0.0,2.918298607427235,2.8870040296868047,,0.07355584295436407
8,9,2.960704398061826,0.08250954243400169,0.0,3.006927227801963,2.9661399124425554,,0.08228662305098275
9,10,2.9867149121111543,0.08575192480526567,0.0,3.0361404163423327,2.992298664095711,,0.08558292763149991
