,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.5623351446188085,6.613349742888373e-32,0.0,0.5489151237526476,0.5623351446188086,,7.054414570443002e-32
1,2,1.0992201679646403,0.0005883907486803261,0.0,1.0775885809111818,1.0994875518857954,,0.0005837250468102618
2,3,1.5738789080119913,0.004902215102037527,0.0,1.5506936998625085,1.5746226269570134,,0.004828283192757505
3,4,1.975906760781164,0.015762135056868746,0.0,1.9557515822280878,1.9772918041029364,,0.01547111397915899
4,5,2.302893028254663,0.03110227023836615,0.0,2.2923253168168034,2.3051458783073393,,0.030598244309057037
5,6,2.557531732580972,0.04670798295176378,0.0,2.5627767739267755,2.5608233851205764,,0.04617590792665133
6,7,2.7489022864912034,0.06142802282515586,0.0,2.7705242080992676,2.7531302753874543,,0.060969849825894595
7,8,2.8822127941193934,0.07389660719551908,0.0,2.918300438491028,2.887171142824213,,0.07357959586610632
8,9,2.960864227225444,0.08249710204898303,0.0,3.006552707201253,2.966296238336756,,0.08231486317362811
9,10,2.986878889181198,0.0857412466998419,0.0,3.035716837913916,2.9924529553453274,,0.08560738127664838
