,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.6881388137135886,7.473376924378514e-32,0.0,0.6881388137135886,0.6881388137135886,6.715000192769897e-32,7.087486674561858e-32
1,2,1.3557177252758152,0.0003183643523240385,0.0,1.3589329066676767,1.3573188610996887,0.00029646732386946913,0.00030880038446107026
2,3,1.9657389188011467,0.003382390308974793,0.0,1.9794726985964541,1.972577109450438,0.0029305009893748853,0.00319534933575775
3,4,2.5064137740854755,0.013651730621382363,0.0,2.539708566408635,2.522983536404473,0.011476032158059838,0.012828286576574355
4,5,2.972076045915755,0.03388086070657522,0.0,3.031428699839357,3.0016093054306383,0.027743750122675374,0.0316838139340308
5,6,3.35631371849357,0.06359479003118004,0.0,3.4453936383438846,3.400628569731392,0.0510676187034044,0.059313862161824014
6,7,3.656967589180721,0.0989363685403226,0.0,3.7759532856641442,3.7161501135408828,0.0787625879970241,0.09245118554777652
7,8,3.871426026049669,0.13317043725130315,0.0,4.0165455016457425,3.9435953198261386,0.10585933629240198,0.12492373304017425
8,9,3.9997328536384305,0.15848483398670224,0.0,4.163068822133415,4.08095157730055,0.12648003418481948,0.14936164953018127
9,10,4.042029980453254,0.1677241010424624,0.0,4.212507867380259,4.126796734937922,0.1345401783727517,0.15862302244265847
