,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.3250829733914486,1.3877787807814457e-17,0.0,0.045983696216452145,0.3622806433000238,0.061580757228345155,0.035270745068758186
1,2,0.6226581304140408,0.00048737524730879667,0.0,0.054468801250471835,0.6660392270195894,0.06890902285962326,0.013074319732416295
2,3,0.8305054839752302,0.0005084535426529424,0.0,0.062438410093933805,0.8725825893424564,0.08051649724925761,-0.002291240957410956
3,4,0.9869483036267779,0.001012314585843277,0.0,0.06976624541592101,1.0321597432861218,0.09523249009258011,-0.013338405243130902
4,5,1.1090195823748044,0.0016023091594188354,0.0,0.07623999775141238,1.1602303902256508,0.11151105659288138,-0.021393180535580036
5,6,1.2058917420947286,0.002211167183644669,0.0,0.08197668618486881,1.2601732744647165,0.12854605474077394,-0.026709119331619124
6,7,1.280012215533744,0.0027338301068844384,0.0,0.08606972055334698,1.3354586038041936,0.14237267914745846,-0.030354260593489224
7,8,1.331160650995449,0.003142051790579581,0.0,0.08929281077245733,1.3889534583602217,0.15426452114230788,-0.032341840779265496
8,9,1.360494186226283,0.003373214663052515,0.0,0.09122725168237933,1.4197660162162653,0.1617897052954886,-0.03328926136156296
9,10,1.3702149865905602,0.0034769446747944244,0.0,0.09241921330167542,1.4303050748520758,0.16663902412073442,-0.032905030329349216
