,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.19851524334587298,0.0,0.0,0.0,0.19851524334587298,0.0,0.0
1,2,0.32508297339144865,0.0,0.0,0.0,0.32508297339144865,0.0,0.0
2,3,0.42270908780599115,0.0,0.0,0.0,0.42270908780599115,0.0,0.0
3,4,0.5004024235381881,0.0,0.0,0.0,0.5004024235381881,0.0,0.0
4,5,0.5623351446188087,0.0,0.0,0.0,0.5623351446188087,0.0,0.0
5,6,0.6108643020548937,0.0,0.0,0.0,0.6108643020548937,0.0,0.0
6,7,0.6474466390346326,0.0,0.0,0.0,0.6474466390346326,0.0,0.0
7,8,0.6730116670092565,0.0,0.0,0.0,0.6730116670092565,0.0,0.0
8,9,0.6881388137135886,0.0,0.0,0.0,0.6881388137135886,0.0,0.0
9,10,0.6931471805599454,0.0,0.0,0.0,0.6931471805599454,0.0,0.0
