,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.6108643020548937,6.102770731520426e-32,0.0,0.0,0.6108643020548937,0.0,6.106631950713655e-32
1,2,1.1977802706897256,0.0005366015728292947,0.0,0.0,1.1977882497024739,0.0,0.0005366200746955752
2,3,1.7252591252821134,0.004550282566589217,0.0,0.0,1.7252651485817818,0.0,0.004550855469730022
3,4,2.182360272356342,0.015640102880068067,0.0,0.0,2.182373092652356,0.0,0.015645310945150686
4,5,2.563824728593205,0.033619728293193915,0.0,0.0,2.5638472248373794,0.0,0.03363335191693821
5,6,2.8675744058876322,0.054916895579709836,0.0,0.0,2.867612312590548,0.0,0.05494203166021896
6,7,3.097061939347614,0.07575919166478769,0.0,0.0,3.0971138036132944,0.0,0.07580073427049189
7,8,3.25714489093888,0.0936224489392865,0.0,0.0,3.2572100417687575,0.0,0.09368106145292286
8,9,3.3515817918610926,0.10600930804531157,0.0,0.0,3.351659271422206,0.0,0.10608052455236901
9,10,3.382700275539796,0.1105627676037501,0.0,0.0,3.382782699772149,0.0,0.11063891507973884
