,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.5623351446188086,6.859351101163476e-32,0.0,0.0,0.5623351446188085,0.0,6.874461611900082e-32
1,2,1.099222046323597,0.00057967997828316,0.0,0.0,1.0992104876412188,0.0,0.0005807177082379553
2,3,1.5735121354108816,0.004850992396548139,0.0,0.0,1.5735119123566441,0.0,0.004858616029660912
3,4,1.9744792446315629,0.015463249141495545,0.0,0.0,1.9745491773737722,0.0,0.015491680960038218
4,5,2.3001325265235684,0.03036727866575541,0.0,0.0,2.300263814503925,0.0,0.03041628277806871
5,6,2.553731130692677,0.045650147139659585,0.0,0.0,2.5538960476807016,0.0,0.04570666570981427
6,7,2.74425039921578,0.06011502068918752,0.0,0.0,2.7444474068130145,0.0,0.06016649136244509
7,8,2.876919946673117,0.07240220448993874,0.0,0.0,2.8771325603237066,0.0,0.07244621171825796
8,9,2.955134769531376,0.08086368251670849,0.0,0.0,2.955352400003002,0.0,0.08090061635698172
9,10,2.9809856289442545,0.0840569996968555,0.0,0.0,2.981201905920046,0.0,0.08409007327741802
