,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.6474466390346326,6.25301014699307e-32,0.0,0.6474466390346325,0.6474466390346326,9.108569838734852e-32,6.954607490490499e-32
1,2,1.2752459417165591,0.00024127177971924402,0.0,1.2753835310877377,1.275287046082503,0.00043514044731182607,0.0002945589608355925
2,3,1.8477885103557554,0.0030670781332536715,0.0,1.8542681868448752,1.8494050739657126,0.0034878258287950074,0.003218687978192469
3,4,2.3539291479123485,0.012496028736900746,0.0,2.3743277327880006,2.358995881520269,0.012154408972114672,0.012566015434790797
4,5,2.7876212851447666,0.03007763467853991,0.0,2.828210325134597,2.797723514538758,0.027571594153281493,0.029902575449943812
5,6,3.143373973426814,0.05407487434716953,0.0,3.2079689690308424,3.159485085987079,0.047781158839409116,0.0536228821020223
6,7,3.4190679436482343,0.08028813262152037,0.0,3.5084246163298913,3.4413855799344333,0.06957289133702299,0.07975242654675113
7,8,3.6141377170914484,0.10416166234969003,0.0,3.725502782581992,3.6419813839657182,0.08949270003340855,0.10381497711278113
8,9,3.7304435821056656,0.12141753731343871,0.0,3.8564986896952287,3.7619734586590354,0.10357635215638522,0.12118550407224588
9,10,3.7689734091451235,0.12784548689348624,0.0,3.900212782374091,3.801803004692735,0.10880223769664352,0.1276617344910185
