,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.6881388137135886,7.68734011124586e-32,0.0,0.6881388137135886,0.6881388137135886,6.8789433344605e-32,7.262552362202915e-32
1,2,1.3557131313744344,0.0003189054401013918,0.0,1.3589536143352625,1.3573273978435247,0.0002948041999967011,0.0003084552327215734
2,3,1.9656983853032595,0.0033912617691846066,0.0,1.9795741165488703,1.972608745499524,0.00292169556561348,0.0031970940561632504
3,4,2.5063578694252455,0.01369352809353226,0.0,2.539867640785063,2.523037322539997,0.01145284373670633,0.012844019142342183
4,5,2.9720089825501175,0.033993419477789666,0.0,3.0316623688701716,3.001697200053146,0.0277029916020611,0.0317327591099842
5,6,3.3561857158447483,0.06379039861362892,0.0,3.4457410296773445,3.4007443543255493,0.050999328783629845,0.05940187364931816
6,7,3.656772082208728,0.09921492691526218,0.0,3.776422583874158,3.716294226613068,0.07864701438429833,0.09256920161406831
7,8,3.871171439942651,0.13353066823177734,0.0,4.017119716750181,3.943762351609277,0.10569498739931363,0.12506736243050692
8,9,3.9994382998473634,0.1589158260839574,0.0,4.163723221808443,4.081139508102918,0.1262678179833151,0.1495228939112041
9,10,4.041733222816167,0.1681946565824579,0.0,4.213172187001246,4.126989198657248,0.13429385455356052,0.15879109137878722
