,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.6108643020548936,5.111872079422645e-32,0.0,0.6108643020548936,0.6108643020548937,,5.883616792847419e-32
1,2,1.1977043778485301,0.0005357231310689749,0.0,1.203595894295641,1.1983905158591794,,0.0005186152385326503
2,3,1.724906451363527,0.004631242869460732,0.0,1.7443483533347426,1.7271810780584922,,0.004476196025109123
3,4,2.181772992948599,0.016217146633937744,0.0,2.2236499336187867,2.1865705641083295,,0.01565638736532217
4,5,2.5632365331465885,0.035436054528822626,0.0,2.6344824729042853,2.571291761002505,,0.03424093792916932
5,6,2.866859709049581,0.058510784483783385,0.0,2.9701390428090018,2.8785102341958346,,0.0567453580525629
6,7,3.0958680307399074,0.08112164885548245,0.0,3.230382757402093,3.1110322274335043,,0.0790471828509546
7,8,3.2553058297528445,0.10042990906199545,0.0,3.4158538402148153,3.27340416882452,,0.09822603255930887
8,9,3.3491268573178408,0.11374585883819001,0.0,3.5276394815153505,3.3692477255919258,,0.11155365821968648
9,10,3.380010193137093,0.11863541602957182,0.0,3.5648568620254144,3.4008434091718502,,0.11647566915568035
