,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.5004024235381882,6.370480244363001e-32,0.0,0.0,0.5004024235381882,0.0,6.391496359201884e-32
1,2,0.9732175554204043,0.0005997212262706049,0.0,0.0,0.9731527583858214,0.0,0.0006011773718425037
2,3,1.380642571057918,0.00472349770677984,0.0,0.0,1.380507566035892,0.0,0.004722684438761323
3,4,1.7142444122613474,0.013071122958418287,0.0,0.0,1.7140330690432204,0.0,0.013040499597550971
4,5,1.9762760756260427,0.021892449063789197,0.0,0.0,1.9759165110737118,0.0,0.02178834595088101
5,6,2.1809166381244034,0.030580637196180586,0.0,0.0,2.180545348062997,0.0,0.030491147857197753
6,7,2.334785266180035,0.038405109641320156,0.0,0.0,2.334367225432015,0.0,0.038321972979628534
7,8,2.442245629951339,0.04503926544792848,0.0,0.0,2.4417684786152316,0.0,0.0449727884806474
8,9,2.505696863793344,0.04967565533904654,0.0,0.0,2.5051693575036,0.0,0.049624472141841264
9,10,2.526625810315847,0.05145243251538287,0.0,0.0,2.52609597409107,0.0,0.051411270087249494
