,subsizes,<S>,<S^2>,<S>_typ
0,1,0.3488320958430322,-1.3877787807814457e-17,0.0
1,2,0.6281598811921802,0.0026654325137312473,0.0
2,3,0.8306787318611988,0.005757356731978747,0.0
3,4,0.987422296728418,0.009149765957625178,0.0
4,5,1.1082683150640749,0.012599548510866976,0.0
5,6,1.1984270937545933,0.01582266916971853,0.0
6,7,1.2608980434406774,0.018536050693591877,0.0
7,8,1.2974309616167081,0.02044824924870836,0.0
8,9,1.3093573723154917,0.021203121210824794,0.0
