,subsizes,<S>,<S^2>,<S>_typ
0,1,0.45056120886630496,2.7755575615628914e-17,0.0
1,2,0.8408923187474141,0.0027632160920303406,0.0
2,3,1.1576533618581444,0.010986271681085569,0.0
3,4,1.4042069116698908,0.02103364879990921,0.0
4,5,1.5959270911605754,0.03221535766716377,0.0
5,6,1.7400527723313848,0.04335672698212578,0.0
6,7,1.8403543238496205,0.05336087886573626,0.0
7,8,1.899591078458222,0.0605152299115681,0.0
8,9,1.9191508029552349,0.06321633437242591,0.0
