,subsizes,<S>,<S^2>,<S>_typ
0,1,0.6869615765973235,5.551115123125783e-17,0.0
1,2,1.3293833868984926,0.0022114441765157533,0.0
2,3,1.9137224470238916,0.011583149402196735,0.0
3,4,2.426510819106783,0.03280588342257307,0.0
4,5,2.860859932475512,0.06846811213628357,0.0
5,6,3.2076323706929233,0.11530344305007922,0.0
6,7,3.4612857584944408,0.16535387852536942,0.0
7,8,3.615232939634443,0.2044562936045793,0.0
8,9,3.6670402965073903,0.22003088224785472,0.0
