,subsizes,<S>,<S^2>,<S>_typ
0,1,0.6365141682948131,-1.6653345369377348e-16,0.0
1,2,1.2221373737193886,0.002349235602995936,0.0
2,3,1.7435670201912374,0.012050975217810844,0.0
3,4,2.1894560796141755,0.03247971704825314,0.0
4,5,2.555810603978596,0.06342806864834394,0.0
5,6,2.83900054302755,0.09978534785746618,0.0
6,7,3.0393281675946278,0.13481134681009976,0.0
7,8,3.1582164702814337,0.16047837253626263,0.0
8,9,3.1975795094207675,0.17024042008249296,0.0
