,subsizes,<S>,<S^2>,<S>_typ
0,1,0.6682484776645388,5.551115123125783e-17,0.0
1,2,1.288002404293787,0.0022975973723424747,0.0
2,3,1.845487989262841,0.011904221828573647,0.0
3,4,2.3278521787231488,0.03296081245372928,0.0
4,5,2.7292266895239297,0.06672769557514435,0.0
5,6,3.0432556990448685,0.10887288215337065,0.0
6,7,3.267824369174644,0.15147769516713971,0.0
7,8,3.401603991311434,0.18331205178536614,0.0
8,9,3.446278505287014,0.19556587966348715,0.0
