,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.18490739916777593,0.0,0.0,0.0,0.18490739916777593,0.0,0.0
1,2,0.3046360973492383,0.0,0.0,0.0,0.3046360973492383,0.0,0.0
2,3,0.39830711380528444,0.0,0.0,0.0,0.39830711380528444,0.0,0.0
3,4,0.4741393130578376,0.0,0.0,0.0,0.4741393130578376,0.0,0.0
4,5,0.5359598892162173,0.0,0.0,0.0,0.5359598892162173,0.0,0.0
5,6,0.5859526183035512,0.0,0.0,0.0,0.5859526183035512,0.0,0.0
6,7,0.6254913597255731,0.0,0.0,0.0,0.6254913597255731,0.0,0.0
7,8,0.6554817739013928,0.0,0.0,0.0,0.6554817739013928,0.0,0.0
8,9,0.6765259604935,0.0,0.0,0.0,0.6765259604935,0.0,0.0
9,10,0.6890092384766586,0.0,0.0,0.0,0.6890092384766586,0.0,0.0
10,11,0.6931471805599454,0.0,0.0,0.0,0.6931471805599454,0.0,0.0
