,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.6554817739013931,2.1421466873043534e-31,0.0,0.0,0.655481773901393,0.0,2.142134921398747e-31
1,2,1.2945996103560473,0.00039007175157483717,0.0,0.0,1.2946010830275612,0.0,0.00039011216249710943
2,3,1.8835096610462267,0.003416630705100939,0.0,0.0,1.8835090086440716,0.0,0.0034172156545847735
3,4,2.4125732849498194,0.01261487071480568,0.0,0.0,2.4125736320513846,0.0,0.012616647361809055
4,5,2.8765094416505814,0.030197737605230947,0.0,0.0,2.876511010505934,0.0,0.030201618468026936
5,6,3.269515516661499,0.054911857919971184,0.0,0.0,3.2695189544679404,0.0,0.05491936436698948
6,7,3.5890022717764727,0.08319452803013003,0.0,0.0,3.589007436135076,0.0,0.0832062964383853
7,8,3.8350019343154678,0.11166502919001114,0.0,0.0,3.8350081912771503,0.0,0.11168113977361935
8,9,4.008898205845676,0.1364294497227412,0.0,0.0,4.008904943645632,0.0,0.1364497726144766
9,10,4.112146022503594,0.15363310846479014,0.0,0.0,4.112153122477192,0.0,0.15365637395453738
10,11,4.146386249652955,0.15994177127738957,0.0,0.0,4.146393219876517,0.0,0.15996568455934387
