,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.4741393130578375,9.970522132289779e-32,0.0,0.0,0.4741393130578375,0.0,9.797804413364629e-32
1,2,0.9277251544789347,0.00041928486947769635,0.0,0.0,0.9276308235368974,0.0,0.0004223668356613802
2,3,1.3193975883911315,0.004047112185635134,0.0,0.0,1.3190128398235421,0.0,0.0040624238072842515
3,4,1.6445401472582322,0.012015738495372451,0.0,0.0,1.6438954115219453,0.0,0.012036724426872215
4,5,1.902081794346904,0.019440191185969073,0.0,0.0,1.9012038919126082,0.0,0.01942685515816603
5,6,2.1108575055569343,0.027617623795245128,0.0,0.0,2.109816381832499,0.0,0.027583714790793832
6,7,2.2745857443681596,0.03506923834194682,0.0,0.0,2.273500790198293,0.0,0.035019123038999
7,8,2.399088103663586,0.0418290692962393,0.0,0.0,2.3979517828654644,0.0,0.04179174905012994
8,9,2.486318672438317,0.047363478897075324,0.0,0.0,2.485129785348118,0.0,0.0473165277520111
9,10,2.5379869728616433,0.05109413367873768,0.0,0.0,2.536798018683273,0.0,0.05106572310408172
10,11,2.555068457589042,0.0525300652641009,0.0,0.0,2.5538772228759594,0.0,0.05251249037191125
