,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.5359598892162171,8.016620110834756e-32,0.0,0.0,0.5359598892162171,0.0,8.040974336092869e-32
1,2,1.0505213306168535,0.0005424546088773629,0.0,0.0,1.0504779969403981,0.0,0.0005441074738361879
2,3,1.5075621548878042,0.00425651376696526,0.0,0.0,1.5074611459302014,0.0,0.004263428968041847
3,4,1.9003534237773767,0.013833760711172118,0.0,0.0,1.9001418759050226,0.0,0.01384846551517513
4,5,2.2252512251975913,0.02687067498841909,0.0,0.0,2.2250244302908664,0.0,0.026920937349427673
5,6,2.4858971813856288,0.03957717111883756,0.0,0.0,2.485641289341654,0.0,0.03965335590322737
6,7,2.692673194571055,0.052332464479945516,0.0,0.0,2.692382716725057,0.0,0.05243244704527162
7,8,2.84903534334021,0.06371595532753449,0.0,0.0,2.8487327855786218,0.0,0.06383653049326869
8,9,2.9586771556437883,0.07316966019110663,0.0,0.0,2.9583832252408886,0.0,0.07330741836631324
9,10,3.023482135774928,0.07966612195043052,0.0,0.0,3.023192296051613,0.0,0.07980842466027956
10,11,3.0449475136507638,0.08207047337789838,0.0,0.0,3.04465371961655,0.0,0.08221160037611232
