,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all,<S^2>_deg,<S^2>_all
0,1,0.655481773901393,1.4779265316826056e-31,0.0,0.655481773901393,0.655481773901393,9.971618134457152e-32,1.3169057809888193e-31
1,2,1.297023405144229,0.00017630852409183213,0.0,1.2980044773126476,1.2973297180943197,0.0002687219952205216,0.0002098990476577839
2,3,1.8893720515713752,0.0024516541845231855,0.0,1.8967290123553837,1.891934235504456,0.0025153117125756093,0.0025016384357255173
3,4,2.4226978255269764,0.010315703373147076,0.0,2.4444268686018567,2.430191466252196,0.009172211995748147,0.01014196751126245
4,5,2.8917740079653544,0.026219991569548157,0.0,2.9360416383464267,2.9068708496111384,0.022401638166063678,0.02561130171088238
5,6,3.291220842932322,0.049546303782034826,0.0,3.3630358479199614,3.315543377985664,0.04121882601731763,0.048255507721296685
6,7,3.6180777298079256,0.07715619379499432,0.0,3.7193335660464824,3.6522509161282097,0.06311100308976565,0.07515348726089825
7,8,3.871152289220063,0.10559485837188375,0.0,4.0007383089085495,3.914805096650332,0.08576210460349502,0.1031040376329589
8,9,4.05093958225679,0.13083430343788302,0.0,4.204181861300098,4.102512501012688,0.105803833476448,0.12803656449866718
9,10,4.15819662885353,0.14863273965341997,0.0,4.326705194754398,4.214885758691379,0.11991065334450399,0.1456371279685927
10,11,4.193805918293944,0.15510674442174663,0.0,4.367695150890362,4.252300397845791,0.12519327467618635,0.15209976782818882
